Wavelength (nm), scalar, vector, tensor
1152.7,187.8437451955098,-1.4364570670833787,1.4847657878405678
1152.8,187.83870031278684,-1.4366157544083697,1.4848032231223809
1152.9,187.83365588478102,-1.4367778731566274,1.4848418111877506
1153.0,187.82861189430844,-1.4369434727190713,1.4848815684948018
1153.1,187.8235683238632,-1.4371126034549337,1.4849225118242406
1153.2,187.81852515561005,-1.4372853167157345,1.4849646582876603
1153.3,187.8134823713745,-1.4374616648698255,1.4850080253356472
1153.4,187.80843995263558,-1.437641701327449,1.4850526307659775
1153.5,187.80339788051577,-1.4378254805671065,1.4850984927325772
1153.6,187.79835613577455,-1.4380130581620876,1.4851456297542753
1153.7,187.79331469879563,-1.438204490808261,1.4851940607241045
1153.8,187.78827354958165,-1.4383998363525523,1.4852438049188346
1153.9,187.78323266774086,-1.438599153822204,1.4852948820085843
1154.0,187.77819203247853,-1.43880250345508,1.4853473120671097
1154.1,187.77315162258714,-1.439009946730855,1.4854011155819888
1154.2,187.76811141643338,-1.4392215464031104,1.4854563134656036
1154.3,187.763071391951,-1.439437366532606,1.485512927065929
1154.4,187.75803152662476,-1.4396574725213211,1.485570978178062
1154.5,187.75299179748248,-1.4398819311478697,1.4856304890559684
1154.6,187.74795218108068,-1.4401108106038178,1.485691482424617
1154.7,187.74291265349348,-1.4403441805312607,1.485753981492471
1154.8,187.7378731902982,-1.440582112061586,1.4858180099644627
1154.9,187.7328337665631,-1.4408246778555098,1.4858835920552607
1155.0,187.72779435683364,-1.4410719521442936,1.4859507525030424
1155.1,187.72275493511805,-1.4413240107725513,1.4860195165838488
1155.2,187.7177154748713,-1.4415809312421424,1.486089910126058
1155.3,187.71267594898285,-1.4418427927577828,1.4861619595257047
1155.4,187.70763632975823,-1.442109676274032,1.4862356917621093
1155.5,187.702596588904,-1.4423816645437686,1.4863111344140103
1155.6,187.6975566975117,-1.4426588421685878,1.4863883156764093
1155.7,187.69251662603912,-1.442941295650551,1.4864672643778172
1155.8,187.68747634429286,-1.4432291134458288,1.486548009998063
1155.9,187.68243582141048,-1.4435223860203383,1.4866305826869468
1156.0,187.6773950258413,-1.4438212059068989,1.4867150132832176
1156.1,187.67235392532552,-1.4441256677647705,1.4868013333344385
1156.2,187.66731248687466,-1.444435868441033,1.4868895751174418
1156.3,187.66227067675106,-1.4447519070340644,1.4869797716594932
1156.4,187.65722846044366,-1.4450738849594489,1.4870719567603081
1156.5,187.6521858026479,-1.4454019060179188,1.4871661650145878
1156.6,187.64714266724053,-1.4457360764661156,1.487262431835755
1156.7,187.6420990172559,-1.44607650508939,1.487360793480016
1156.8,187.63705481486065,-1.4464233032776128,1.4874612870718853
1156.9,187.6320100213274,-1.446776585103521,1.487563950630075
1157.0,187.6269645970079,-1.4471364674039622,1.4876688230947024
1157.1,187.62191850130478,-1.447503069864108,1.4877759443553649
1157.2,187.61687169264275,-1.447876515104817,1.4878853552801656
1157.3,187.6118241284381,-1.4482569287730898,1.4879970977459538
1157.4,187.60677576506797,-1.44864443963606,1.4881112146696371
1157.5,187.60172655783603,-1.4490391796784292,1.488227750040564
1157.6,187.59667646094158,-1.4494412842035198,1.488346748954462
1157.7,187.59162542744238,-1.4498508919382571,1.488468257648092
1157.8,187.58657340921917,-1.4502681451421398,1.4885923235358194
1157.9,187.58152035693846,-1.4506931897203634,1.4887189952472724
1158.0,187.576466220012,-1.4511261753413804,1.4888483226664633
1158.1,187.57141094655714,-1.4515672555589227,1.4889803569724445
1158.2,187.56635448335408,-1.452016587938915,1.4891151506817963
1158.3,187.56129677580276,-1.4524743341913984,1.489252757692373
1158.4,187.5562377678754,-1.4529406603076218,1.4893932333291362
1158.5,187.5511774020707,-1.4534157367025993,1.4895366343916208
1158.6,187.5461156193637,-1.453899738363544,1.4896830192034964
1158.7,187.54105235915415,-1.454392845004147,1.489832447663802
1158.8,187.53598755921337,-1.4548952412252796,1.4899849813007566
1158.9,187.53092115562808,-1.4554071166821234,1.490140683327328
1159.0,187.52585308274254,-1.4559286662584952,1.490299618699305
1159.1,187.52078327309854,-1.4564600902481073,1.4904618541758903
1159.2,187.51571165737118,-1.4570015945436934,1.4906274583824581
1159.3,187.51063816430462,-1.4575533908339018,1.4907965018765326
1159.4,187.50556272064273,-1.4581156968087774,1.490969057215999
1159.5,187.5004852510583,-1.4586887363737835,1.4911451990306381
1159.6,187.49540567807793,-1.4592727398733782,1.4913250040964048
1159.7,187.49032392200402,-1.4598679443240143,1.4915085514134911
1159.8,187.4852399008356,-1.460474593657412,1.4916959222869586
1159.9,187.4801535301809,-1.4610929389747387,1.4918872004118138
1160.0,187.47506472317187,-1.4617232388118329,1.4920824719612586
1160.1,187.46997339036892,-1.462365759416289,1.4922818256790857
1160.2,187.46487943966608,-1.4630207750374271,1.4924853529763291
1160.3,187.45978277618966,-1.4636885682288105,1.4926931480320769
1160.4,187.45468330219347,-1.4643694301651573,1.4929053078992007
1160.5,187.44958091694588,-1.4650636609735443,1.4931219326146858
1160.6,187.44447551661762,-1.4657715700801532,1.4933431253151295
1160.7,187.43936699415832,-1.4664934765732327,1.4935689923579172
1160.8,187.43425523917102,-1.4672297095830065,1.4937996434477523
1160.9,187.42914013777857,-1.4679806086800486,1.4940351917694408
1161.0,187.4240215724857,-1.4687465242923645,1.494275754126903
1161.1,187.41889942203184,-1.4695278181428657,1.4945214510890845
1161.2,187.41377356123988,-1.4703248637081534,1.4947724071428101
1161.3,187.40864386085406,-1.4711380466996566,1.495028750853198
1161.4,187.4035101873725,-1.4719677655689267,1.4952906150320038
1161.5,187.3983724028705,-1.4728144320378482,1.495558136914539
1161.6,187.39323036481437,-1.473678471655775,1.4958314583452026
1161.7,187.3880839258667,-1.4745603243849021,1.496110725972712
1161.8,187.38293293368096,-1.4754604452155955,1.496396091455151
1161.9,187.3777772306859,-1.4763793048135467,1.4966877116757242
1162.0,187.37261665385876,-1.4773173902007168,1.4969857489697413
1162.1,187.36745103448553,-1.4782752054719652,1.4972903713634447
1162.2,187.36228019791182,-1.4792532725497831,1.4976017528256969
1162.3,187.3571039632737,-1.4802521319794544,1.4979200735328886
1162.4,187.3519221432224,-1.4812723437669622,1.4982455201483347
1162.5,187.34673454362755,-1.4823144882628556,1.4985782861168642
1162.6,187.34154096326677,-1.4833791670943735,1.498918571975613
1162.7,187.33634119349807,-1.4844670041497148,1.4992665856819238
1162.8,187.33113501791289,-1.485578646616918,1.4996225429598293
1162.9,187.32592221197032,-1.4867147660820792,1.4999866676660296
1163.0,187.32070254261126,-1.4878760596897262,1.5003591921767374
1163.1,187.3154757678472,-1.4890632513704505,1.500740357796789
1163.2,187.3102416363289,-1.4902770931397473,1.5011304151927458
1163.3,187.3049998868877,-1.491518366473305,1.5015296248511372
1163.4,187.2997502480493,-1.492787883763803,1.501938257564289
1163.5,187.2944924375191,-1.4940864898651742,1.5023565949447555
1163.6,187.28922616163737,-1.4954150637301007,1.5027849299715497
1163.7,187.28395111479892,-1.4967745201480576,1.503223567569175
1163.8,187.27866697883812,-1.4981658115901635,1.503672825222689
1163.9,187.27337342237553,-1.4995899301698734,1.5041330336312626
1164.0,187.2680701001242,-1.5010479097268525,1.5046045374028845
1164.1,187.26275665214922,-1.5025408280438992,1.5050876957931472
1164.2,187.25743270308107,-1.5040698092066749,1.5055828834920009
1164.3,187.2520978612807,-1.5056360261173583,1.5060904914615318
1164.4,187.24675171794175,-1.50724070317345,1.5066109278289885
1164.5,187.24139384614222,-1.5088851191252937,1.507144618839226
1164.6,187.2360237998258,-1.5105706101258625,1.5076920098712339
1164.7,187.23064111271674,-1.5122985729881988,1.508253566524119
1164.8,187.22524529715892,-1.5140704686672695,1.5088297757776121
1164.9,187.2198358428741,-1.5158878259844972,1.509421147233577
1165.0,187.21441221563416,-1.5177522456146624,1.5100282144450075
1165.1,187.2089738558355,-1.5196654043574425,1.510651536339889
1165.2,187.20352017697414,-1.5216290597173237,1.5112916987477523
1165.3,187.19805056400577,-1.523645054817866,1.5119493160378936
1165.4,187.1925643715885,-1.5257153236799237,1.5126250328786823
1165.5,187.18706092219054,-1.5278418968949017,1.5133195261286563
1165.6,187.18153950405437,-1.5300269077284905,1.514033506871162
1165.7,187.1759993690085,-1.5322725986930519,1.514767722605031
1165.8,187.17043973010516,-1.5345813286316203,1.51552295960609
1165.9,187.16485975907167,-1.5369555803603048,1.516300045474447
1166.0,187.15925858356104,-1.5393979689210655,1.5170998518855212
1166.1,187.1536352841779,-1.5419112505028096,1.517923297563757
1166.2,187.14798889125964,-1.5444983320946994,1.518771351500253
1166.3,187.1423183813928,-1.5471622819423443,1.5196450364383292
1166.4,187.13662267363227,-1.5499063408866995,1.5205454326531433
1166.5,187.13090062539803,-1.552733934673007,1.5214736820545278
1166.6,187.12515102801711,-1.5556486873286597,1.5224309926463675
1166.7,187.11937260187017,-1.5586544357193153,1.5234186433787527
1166.8,187.11356399110787,-1.5617552454066754,1.524437989433618
1166.9,187.10772375788076,-1.56495542794534,1.525490467990678
1167.0,187.10185037604742,-1.5682595597736888,1.5265776045241874
1167.1,187.09594222428558,-1.5716725028728118,1.5277010196892808
1167.2,187.08999757855088,-1.5751994273893406,1.5288624368630277
1167.3,187.08401460380844,-1.5788458364442066,1.5300636904138392
1167.4,187.07799134495087,-1.5826175933766644,1.531306734782958
1167.5,187.07192571681003,-1.586520951708262,1.5325936544723755
1167.6,187.06581549315615,-1.5905625881481662,1.5339266750466496
1167.7,187.0596582945592,-1.5947496390064428,1.5353081752705888
1167.8,187.05345157497646,-1.5990897404329982,1.5367407005223586
1167.9,187.0471926069049,-1.6035910729595115,1.5382269776406514
1168.0,187.04087846491714,-1.6082624108909258,1.5397699313886462
1168.1,187.03450600737344,-1.6131131771736664,1.5413727027432795
1168.2,187.02807185606352,-1.6181535044627993,1.5430386692510958
1168.3,187.02157237350906,-1.6233943032204268,1.544771467727618
1168.4,187.01500363759908,-1.6288473378090709,1.5465750196219064
1168.5,187.00836141318723,-1.63452531169568,1.5484535594177233
1168.6,187.00164112022242,-1.640441963066337,1.5504116665053163
1168.7,186.99483779789963,-1.6466121723653653,1.5524543010276828
1168.8,186.9879460642508,-1.6530520835311044,1.554586844292378
1168.9,186.98096007047283,-1.6597792410078862,1.556815144442445
1169.0,186.97387344918158,-1.6668127449818329,1.5591455682014301
1169.1,186.96667925562963,-1.674173427733226,1.5615850596576046
1169.2,186.95936990073798,-1.6818840545339961,1.5641412072298004
1169.3,186.9519370745917,-1.6899695531699985,1.5668223201748965
1169.4,186.94437165876263,-1.6984572769639612,1.5696375162619667
1169.5,186.9366636255219,-1.7073773071437022,1.5725968225618758
1169.6,186.92880192158677,-1.7167628015997372,1.5757112916995837
1169.7,186.92077433356505,-1.7266503985519066,1.5789931364100316
1169.8,186.91256733164383,-1.7370806854835543,1.5824558858491433
1169.9,186.90416588730434,-1.748098745995715,1.5861145678788406
1170.0,186.89555325988624,-1.759754800116635,1.5899859225034576
1170.1,186.88671074560474,-1.7721049572464507,1.594088652851253
1170.2,186.87761738108864,-1.7852121055502068,1.5984437216388119
1170.3,186.86824959151465,-1.799146967546556,1.6030747030339147
1170.4,186.85858077088213,-1.8139893592883631,1.60800820238242
1170.5,186.84858077864405,-1.8298297004683861,1.6132743595768386
1170.6,186.8382153325836,-1.8467708357913841,1.6189074561802956
1170.7,186.82744527209582,-1.8649302451277157,1.6249466521445695
1170.8,186.81622565841127,-1.8844427428382484,1.631436885584762
1170.9,186.80450466804973,-1.9054637974222155,1.638429979329002
1171.0,186.79222222184987,-1.9281736444228943,1.6459860118865353
1171.1,186.7793082728055,-1.952782422914868,1.6541750296105406
1171.2,186.76568064936035,-1.9795366456276537,1.6630792034057487
1171.3,186.75124231340476,-2.00872742495333,1.6727955707311364
1171.4,186.73587783888453,-2.0407010371150576,1.6834395569893719
1171.5,186.71944883971972,-2.0758726384157793,1.695149547609741
1171.6,186.70178796213636,-2.114744288243547,1.7080928957164925
1171.7,186.6826908864871,-2.157928943604878,1.7224739203067585
1171.8,186.66190552416248,-2.2061828683966356,1.7385447093411126
1171.9,186.63911719073337,-2.2604501139707693,1.7566199465984698
1172.0,186.613927891119,-2.321924663641989,1.7770976265120633
1172.1,186.58582679550406,-2.3921390049247835,1.80048857824833
1172.2,186.55414720199852,-2.473093241559777,1.8274595030491292
1172.3,186.51800217421058,-2.567448180795331,1.858897336658836
1172.4,186.4761854162947,-2.6788227082428855,1.8960083742762421
1172.5,186.42701331393243,-2.812267664931049,1.9404762295725975
1172.6,186.3680629286545,-2.9750518643434978,1.9947238403706842
1172.7,186.29571612770505,-3.178029702823745,2.0623693387800466
1172.8,186.20431895566958,-3.438163044694794,2.1490666795699247
1172.9,186.08451536771202,-3.78352002254301,2.264171906930848
1173.0,185.91962407690693,-4.264144495224705,2.424366307143205
1173.1,185.67672475508473,-4.978797445329551,2.662570207731891
1173.2,185.2805412957645,-6.153307190384041,3.0540597145340413
1173.3,184.513021927475,-8.441829042883569,3.8168865983764424
1173.4,182.3695872284349,-14.858101266257867,5.955630280397385
1173.5,140.957949080138,-139.07898821411112,47.362578878459914
1173.6,192.48446042865612,15.514568953686851,-4.168620554151034
1173.7,189.51142618988007,6.609484986719443,-1.2002729339682017
1173.8,188.59190632798803,3.864939779431498,-0.2854382258115581
1173.9,188.14264872940004,2.531176992995132,0.1591356832565193
1174.0,187.8752127126292,1.7428745848572822,0.42188947408214533
1174.1,187.6970071556863,1.2222591909574807,0.595414268013746
1174.2,187.5691865361491,0.8527942459365011,0.718555586832829
1174.3,187.47259621783567,0.5770158431554185,0.8104680660807443
1174.4,187.39669903971964,0.3633125014366171,0.8816888661449881
1174.5,187.3352191247105,0.19285659141519843,0.9384938634756129
1174.6,187.2841855588293,0.05373537305509746,0.9848539714130107
1174.7,187.24096319169587,-0.061956602884350065,1.023404339699105
1174.8,187.2037345398967,-0.15967178474118418,1.0559624511083254
1174.9,187.1712054730172,-0.24329256186186296,1.0838224354178023
1175.0,187.14242948646535,-0.31565844612236843,1.1079307965813245
1175.1,187.11669832372155,-0.3788942051879546,1.128995790482329
1175.2,187.09347145145853,-0.43462143714155954,1.1475579498101893
1175.3,187.072329186097,-0.4840991908280212,1.1640369575082559
1175.4,187.052940707851,-0.5283199237112194,1.1787636327262414
1175.5,187.03504172311494,-0.5680765147148752,1.1920022684337541
1175.6,187.01841854230355,-0.6040100307047852,1.2039665535811612
1175.7,187.00289652170648,-0.6366444009197271,1.2148311312430777
1175.8,186.98833153486294,-0.666412002854793,1.2247401272463703
1175.9,186.97460358581046,-0.6936728225076121,1.2338135369185843
1176.0,186.9616119618661,-0.7187289960410636,1.242152072309143
1176.1,186.94927150969988,-0.7418359815586117,1.2498408861142716
1176.2,186.93750974230133,-0.7632112382058545,1.256952464710953
1176.3,186.9262645683034,-0.7830410382011287,1.2635488988336956
1176.4,186.91548249287183,-0.8014858641656811,1.269683682684694
1176.5,186.90511717972709,-0.8186847230546892,1.2754031519107807
1176.6,186.89512829246863,-0.8347586221888811,1.2807476422806365
1176.7,186.88548055389182,-0.8498133913043556,1.2857524303680843
1176.8,186.87614297690249,-0.8639419898027194,1.2904485026353953
1176.9,186.8670882315932,-0.8772264055311008,1.294863188360073
1177.0,186.8582921211545,-0.8897392270404104,1.2990206837209055
1177.1,186.84973314540306,-0.9015449530054409,1.3029424882712786
1177.2,186.8413921352965,-0.9127010886795576,1.3066477704240822
1177.3,186.83325194532256,-0.9232590687270353,1.310153675062531
1177.4,186.82529719334516,-0.9332650376838528,1.3134755836937382
1177.5,186.81751403958017,-0.9427605130294429,1.316627335472696
1177.6,186.80988999800485,-0.9517829509649718,1.3196214157949075
1177.7,186.8024137747732,-0.9603662311563929,1.3224691178774635
1177.8,186.79507512924303,-0.9685410736665379,1.3251806817365024
1177.9,186.7878647539921,-0.9763353988923945,1.3277654141661583
1178.0,186.7807741708791,-0.983774639393587,1.330231792681418
1178.1,186.7737956406888,-0.9908820109517159,1.3325875558713802
1178.2,186.76692208433983,-0.9976787489454885,1.3348397821906735
1178.3,186.76014701396622,-1.0041843151118008,1.336994958880156
1178.4,186.75346447245317,-1.0104165789332513,1.3390590424291977
1178.5,186.74686898024686,-1.0163919772107306,1.341037511766537
